"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2022,202201,496731,2022001163720,2901.6,2022004967311,1670017,1,1,3062.8,3,0,1,47,6,1,100,0,0,6,63,1,10,31000,1,11
2022,202201,496893,2022001169163,12573.6,2022004968931,1630217,1,1,12573.6,1,1,1,35,1,1,100,0,0,10,101,1,10,80000,1,11
2022,202201,496893,2022001169163,12573.6,2022004968931,1630217,1,2,10800.4,1,1,2,31,1,1,100,0,0,8,81,1,10,35000,1,11
2022,202201,497215,2022001178615,7737.6,2022004972151,1970117,1,1,7898.8,0,0,2,49,1,1,100,0,0,11,114,1,10,200000,1,11
2022,202201,497215,2022001178615,7737.6,2022004972151,1970117,1,2,6609.2,0,0,1,48,1,5,500,0,0,11,114,1,10,82000,1,11
2022,202201,497537,2022001187745,9833.2,2022004975371,430617,1,1,9994.4,3,1,1,54,1,1,100,0,0,11,114,1,10,325000,1,11
2022,202201,497537,2022001187745,9833.2,2022004975371,430617,1,2,9672.0,3,1,2,41,1,1,100,0,0,10,101,1,10,90000,1,11
2022,202201,498182,2022001206876,17570.8,2022004981821,311117,1,2,15797.6,3,1,1,41,1,2,200,0,0,11,114,1,10,125000,1,11
2022,202201,498343,2022001211274,10478.0,2022004983431,730017,1,1,10478.0,0,0,1,32,6,1,100,0,0,6,63,1,10,50000,1,11
2022,202201,498505,2022001215950,17248.4,2022004985051,1970417,1,1,17248.4,0,0,1,63,1,1,100,0,0,11,116,1,10,60000,1,11
2022,202201,498827,2022001224465,12573.6,2022004988271,311417,1,1,12412.4,2,1,2,30,1,8,856,1,100,7,71,1,10,15000,1,11
2022,202201,498827,2022001224465,12573.6,2022004988271,311417,1,2,16120.0,2,1,1,24,1,8,856,1,100,6,65,1,10,25000,1,11
2022,202201,498827,2022001224465,12573.6,2022004988271,311417,1,5,13057.2,0,0,1,28,6,7,700,1,100,6,63,1,10,25000,1,11
2022,202201,498988,2022001228965,9188.4,2022004989881,1650017,1,1,9188.4,3,1,2,34,1,2,200,0,0,4,40,1,10,15100,1,11
2022,202201,498988,2022001228965,9188.4,2022004989881,1650017,1,2,8221.2,3,1,1,40,1,2,200,0,0,5,50,1,10,10400,1,11
2022,202201,499149,2022001233329,55936.4,2022004991491,311417,1,1,56097.6,0,0,2,39,3,2,200,0,0,7,71,1,10,30100,1,11
2022,202201,499311,2022001237699,38849.2,2022004993111,311617,1,1,38849.2,3,0,1,41,1,1,100,0,0,7,71,1,10,77000,1,11
2022,202201,499472,2022001242049,11445.2,2022004994721,10017,1,1,11284.0,0,0,2,51,4,1,100,0,0,8,81,1,10,42000,1,11
2022,202201,499633,2022001246253,15958.8,2022004996331,890417,1,1,16120.0,3,0,2,54,4,8,826,1,100,6,63,1,10,40000,1,11
2022,202201,499633,2022001246253,15958.8,2022004996331,890417,1,2,15958.8,2,2,2,25,3,8,826,1,100,6,64,1,10,30000,1,11
2022,202201,499633,2022001246253,15958.8,2022004996331,890417,1,3,16281.2,0,0,1,21,6,8,826,1,100,4,40,1,10,28000,1,11
2022,202201,499794,2022001250975,9833.2,2022004997941,950017,1,1,9833.2,3,0,2,47,1,1,100,0,0,8,81,1,10,29000,1,11
2022,202201,499794,2022001250975,9833.2,2022004997941,950017,1,2,8382.4,3,0,1,48,1,1,100,0,0,7,71,1,10,54000,1,11
2022,202201,499794,2022001250975,9833.2,2022004997941,950017,1,3,4674.8,0,0,1,22,6,1,100,0,0,8,81,1,10,5100,1,11
2022,202201,499794,2022001250975,9833.2,2022004997941,950017,1,4,4513.6,0,0,1,21,6,1,100,0,0,6,65,1,10,40000,1,11
2022,202201,499794,2022001250975,9833.2,2022004997941,950017,1,5,1450.8,0,0,2,19,6,1,100,0,0,6,65,1,10,5000,1,11
2022,202201,499955,2022001255115,15475.2,2022004999551,315417,1,1,15314.0,2,0,1,58,2,1,100,0,0,7,71,1,10,120000,1,11
2022,202201,499955,2022001255115,15475.2,2022004999551,315417,1,2,15958.8,0,0,1,23,6,1,100,0,0,10,101,1,10,100000,1,11
2022,202201,500439,2022001269462,16120.0,2022005004391,315817,1,2,22245.6,0,0,2,33,6,2,200,0,0,7,71,1,10,35000,1,11
2022,202201,500761,2022001277165,10800.4,2022005007611,311417,1,1,10800.4,0,0,1,33,6,1,100,0,0,10,101,1,10,62000,2,20
2022,202201,500761,2022001277165,10800.4,2022005007611,311417,1,2,9510.8,0,0,2,28,6,1,100,0,0,11,114,1,10,80000,1,11
2022,202201,500923,2022001281610,10478.0,2022005009231,430317,1,1,10316.8,2,0,2,48,1,1,100,0,0,10,101,1,10,182000,1,11
2022,202201,500923,2022001281610,10478.0,2022005009231,430317,1,2,1934.4,2,0,1,56,1,8,802,0,0,10,101,1,10,71000,2,20
2022,202201,501084,2022001286367,16281.2,2022005010841,1630117,1,1,16281.2,1,0,1,27,6,1,100,0,0,5,50,1,10,30000,1,11
2022,202201,501406,2022001295456,4191.2,2022005014061,1210017,1,1,4352.4,0,0,1,59,1,1,100,0,0,6,63,1,10,65000,1,11
2022,202201,501567,2022001300443,2256.8,2022005015671,10017,1,1,2256.8,0,0,1,22,6,1,100,0,0,6,65,1,10,50000,1,11
2022,202201,501567,2022001300443,2256.8,2022005015671,10017,1,2,1773.2,0,0,2,24,6,1,100,0,0,8,81,1,10,50000,1,11
2022,202201,501729,2022001305033,15314.0,2022005017291,311617,1,1,15314.0,1,0,2,53,6,2,200,0,0,6,65,1,10,2500,1,11
2022,202201,501729,2022001305033,15314.0,2022005017291,311617,1,2,13702.0,0,0,2,23,6,2,200,0,0,7,71,1,10,24000,1,11
2022,202201,501890,2022001309885,10155.6,2022005018901,430117,1,1,9994.4,0,0,1,36,6,1,100,0,0,10,101,1,10,75000,1,11
2022,202201,501890,2022001309885,10155.6,2022005018901,430117,1,2,13863.2,0,0,2,33,6,6,600,0,0,8,81,1,10,60000,1,11
2022,202201,502212,2022001318772,9188.4,2022005022121,1350017,1,1,9188.4,0,0,2,43,4,1,100,0,0,10,101,1,10,100000,1,11
2022,202201,502212,2022001318772,9188.4,2022005022121,1350017,1,2,16603.6,0,0,1,50,4,1,100,0,0,8,81,1,10,65000,1,11
2022,202201,502373,2022001322962,39494.0,2022005023731,316817,1,1,39332.8,0,0,1,42,6,2,200,0,0,6,64,1,10,25000,1,11
2022,202201,502857,2022001337348,3224.0,2022005028571,290017,1,1,3224.0,1,1,2,31,6,1,100,0,0,6,63,1,10,32000,1,11
2022,202201,503502,2022001356161,12090.0,2022005035021,1970417,1,1,12251.2,0,0,1,62,1,1,100,0,0,10,101,1,10,126000,1,11
2022,202201,503663,2022001360579,11284.0,2022005036631,1110117,1,1,11445.2,2,0,2,44,1,1,100,0,0,7,71,1,10,70000,1,11
2022,202201,503663,2022001360579,11284.0,2022005036631,1110117,1,2,9027.2,2,0,1,47,1,1,100,0,0,7,71,1,10,85000,1,11
2022,202201,503663,2022001360579,11284.0,2022005036631,1110117,1,3,16926.0,0,0,1,21,6,1,100,0,0,6,63,1,10,14000,1,11
2022,202201,503663,2022001360579,11284.0,2022005036631,1110117,1,4,12573.6,0,0,1,19,6,1,100,0,0,6,63,1,10,11000,1,11
2022,202201,503824,2022001365186,2740.4,2022005038241,1210017,1,2,3385.2,0,0,2,64,1,1,100,0,0,6,63,1,10,0,1,11
2022,202201,504147,2022001374658,6931.6,2022005041471,1790017,1,1,6931.6,0,0,1,54,1,1,100,0,0,10,101,1,10,80000,1,11
2022,202201,504147,2022001374658,6931.6,2022005041471,1790017,1,2,7254.0,0,0,2,55,1,1,100,0,0,7,71,1,10,0,1,11
2022,202201,504308,2022001378570,11767.6,2022005043081,430317,1,1,11767.6,0,0,2,49,6,4,400,0,0,11,114,1,10,90000,1,11
2022,202201,504469,2022001383604,19988.8,2022005044691,1350017,1,1,19827.6,1,0,2,39,1,1,100,0,0,10,101,1,10,80000,1,11
2022,202201,504469,2022001383604,19988.8,2022005044691,1350017,1,2,20956.0,1,0,1,42,1,1,100,0,0,10,101,1,10,160000,1,11
2022,202201,504630,2022001387798,13057.2,2022005046301,1970317,1,1,13057.2,3,0,2,47,6,2,200,0,0,6,65,1,10,30000,1,11
2022,202201,504630,2022001387798,13057.2,2022005046301,1970317,1,3,21762.0,0,0,1,22,6,2,200,0,0,8,81,1,10,13000,1,11
2022,202201,504630,2022001387798,13057.2,2022005046301,1970317,1,5,13863.2,0,0,1,51,4,2,200,0,0,6,63,1,10,20000,1,11
2022,202201,504791,2022001391695,29016.0,2022005047911,370017,1,1,29016.0,0,0,1,26,6,1,100,0,0,10,101,1,10,40000,1,11
2022,202201,504791,2022001391695,29016.0,2022005047911,370017,1,2,54002.0,0,0,1,28,6,8,826,2,200,10,101,1,10,35000,1,11
2022,202201,504791,2022001391695,29016.0,2022005047911,370017,1,3,48682.4,0,0,1,23,6,1,100,0,0,10,101,1,10,0,1,11
2022,202201,504791,2022001391695,29016.0,2022005047911,370017,1,4,48521.2,0,0,1,22,6,1,100,0,0,7,71,1,10,20000,1,11
2022,202201,505114,2022001400369,17570.8,2022005051141,970117,1,2,25469.6,2,0,1,49,1,8,826,0,0,8,81,1,10,60000,1,11
2022,202201,505114,2022001400369,17570.8,2022005051141,970117,1,3,35625.2,0,0,2,20,6,8,826,0,0,7,71,1,10,1100,1,11
2022,202201,505275,2022001404887,13379.6,2022005052751,490017,1,1,13379.6,1,0,1,47,1,1,100,0,0,6,61,1,10,40000,1,11
2022,202201,505275,2022001404887,13379.6,2022005052751,490017,1,2,9188.4,1,0,2,41,1,1,100,0,0,7,71,1,10,45000,1,11
2022,202201,505436,2022001409976,13863.2,2022005054361,430617,1,1,13863.2,3,1,1,40,1,1,100,0,0,11,114,1,10,75000,1,11
2022,202201,505436,2022001409976,13863.2,2022005054361,430617,1,2,10961.6,3,1,2,38,1,1,100,0,0,11,115,1,10,100000,1,11
2022,202201,505597,2022001414454,6931.6,2022005055971,930017,1,1,7092.8,0,0,1,63,1,1,100,0,0,6,65,1,10,52000,1,11
2022,202201,505759,2022001418728,33046.0,2022005057591,310817,1,1,33046.0,2,0,2,50,1,1,100,0,0,6,63,1,10,50000,1,11
2022,202201,505759,2022001418728,33046.0,2022005057591,310817,1,2,42879.2,2,0,1,51,1,1,100,0,0,6,63,1,10,0,1,11
2022,202201,505920,2022001423460,15636.4,2022005059201,316617,1,1,15636.4,2,0,1,55,1,2,200,0,0,11,114,1,10,75000,2,20
2022,202201,505920,2022001423460,15636.4,2022005059201,316617,1,2,13379.6,2,0,2,55,1,8,830,0,0,10,101,1,10,40000,1,11
2022,202201,505920,2022001423460,15636.4,2022005059201,316617,1,3,26436.8,0,0,1,23,6,2,200,0,0,7,71,1,10,10000,1,11
2022,202201,506726,2022001445118,12090.0,2022005067261,1970417,1,3,12251.2,0,0,1,26,6,1,100,0,0,7,71,1,10,29500,1,11
2022,202201,507532,2022010040824,16120.0,2022005075321,10118,4,1,16120.0,0,0,1,18,6,1,100,0,0,7,71,1,10,15000,1,11
2022,202201,507693,2022010050126,10478.0,2022005076931,20018,4,1,10478.0,0,0,1,20,6,2,200,0,0,7,71,1,12,2700,1,11
2022,202201,507854,2022010059667,3707.6,2022005078541,140018,4,1,3707.6,0,0,2,20,6,1,100,0,0,7,71,1,10,800,1,11
2022,202201,508821,2022010112604,1773.2,2022005088211,100218,4,1,1773.2,0,0,1,41,6,9,902,0,0,7,71,1,10,10000,1,11
2022,202201,509466,2022010147884,4191.2,2022005094661,240718,4,1,4191.2,0,0,2,20,6,1,100,0,0,6,65,1,10,1800,1,11
2022,202201,509950,2022010175203,13057.2,2022005099501,90018,4,1,13057.2,0,0,2,21,6,1,100,0,0,6,63,1,10,9000,1,11
2022,202201,510595,2022000027065,8060.0,2022005105951,300018,1,1,8060.0,0,0,2,63,1,1,100,0,0,10,101,1,10,41400,1,11
2022,202201,510756,2022000035315,36914.8,2022005107561,360018,1,1,36753.6,1,0,2,33,1,1,100,0,0,8,81,1,10,37400,1,11
2022,202201,510756,2022000035315,36914.8,2022005107561,360018,1,2,54002.0,1,0,1,41,1,1,100,0,0,6,65,1,10,52000,1,11
2022,202201,510917,2022000044305,11928.8,2022005109171,120018,1,2,7737.6,0,0,1,48,1,1,100,0,0,6,63,1,10,0,1,11
2022,202201,511239,2022000059823,8221.2,2022005112391,40218,1,1,8221.2,5,2,1,37,1,1,100,1,100,11,116,1,10,483000,1,11
2022,202201,511239,2022000059823,8221.2,2022005112391,40218,1,2,5803.2,5,2,2,36,1,1,100,0,0,6,65,1,10,40000,1,11
2022,202201,511401,2022000068383,12251.2,2022005114011,160018,1,1,12251.2,0,0,1,25,6,1,100,0,0,6,61,1,10,27000,1,11
2022,202201,511562,2022000076445,12090.0,2022005115621,220018,1,2,10961.6,0,0,2,55,4,1,100,0,0,8,81,1,10,55000,1,11
2022,202201,512045,2022000099519,3707.6,2022005120451,270018,1,1,3707.6,1,0,1,48,1,1,100,0,0,6,63,1,10,60000,1,11
2022,202201,512045,2022000099519,3707.6,2022005120451,270018,1,2,1612.0,1,0,2,46,1,1,100,0,0,6,63,1,10,0,1,11
2022,202201,512207,2022000107467,18699.2,2022005122071,190118,1,1,18699.2,0,0,1,50,1,1,100,0,0,6,63,1,10,136000,1,11
2022,202201,512207,2022000107467,18699.2,2022005122071,190118,1,2,20956.0,0,0,2,48,1,1,100,0,0,6,63,1,10,72000,1,11
2022,202201,512368,2022000115474,21117.2,2022005123681,240718,1,1,21117.2,3,0,2,46,1,8,826,1,100,6,63,1,10,10500,1,11
2022,202201,512368,2022000115474,21117.2,2022005123681,240718,1,2,11284.0,3,0,1,46,1,8,826,1,100,6,63,1,10,24000,1,11
2022,202201,512690,2022000131225,10155.6,2022005126901,240318,1,2,10639.2,0,0,1,53,3,1,100,0,0,7,71,1,10,108000,1,11
2022,202201,512690,2022000131225,10155.6,2022005126901,240318,1,3,10316.8,0,0,1,52,6,1,100,0,0,8,81,1,10,4500,1,11
2022,202201,512851,2022000139591,5158.4,2022005128511,350018,1,1,5319.6,0,0,2,59,2,1,100,0,0,5,50,1,10,5500,1,11
2022,202201,513013,2022000148773,11606.4,2022005130131,330018,1,1,11445.2,3,2,2,39,1,1,100,0,0,7,71,1,10,38000,1,11
2022,202201,513013,2022000148773,11606.4,2022005130131,330018,1,2,17087.2,3,2,1,38,1,1,100,0,0,6,63,1,10,38000,1,11
2022,202201,513174,2022000157455,10478.0,2022005131741,50218,1,1,10478.0,1,0,1,55,1,1,100,0,0,10,101,1,10,135000,1,11
2022,202201,513174,2022000157455,10478.0,2022005131741,50218,1,2,10478.0,1,0,2,48,1,1,100,0,0,10,101,1,10,30000,1,11
2022,202201,513174,2022000157455,10478.0,2022005131741,50218,1,3,20794.8,0,0,2,18,6,3,361,4,498,5,50,1,10,11500,1,11
2022,202201,513335,2022000166756,8704.8,2022005133351,110018,1,1,8866.0,0,0,2,50,5,1,100,0,0,10,101,1,10,21000,1,11
2022,202201,513496,2022000175910,10316.8,2022005134961,200018,1,1,10316.8,0,0,2,58,4,1,100,0,0,6,63,1,10,21900,1,11
2022,202201,513657,2022000184127,19666.4,2022005136571,360018,1,1,19666.4,1,0,1,56,4,1,100,0,0,6,63,1,10,80000,2,20
2022,202201,513657,2022000184127,19666.4,2022005136571,360018,1,3,11122.8,0,0,2,36,2,1,100,0,0,10,101,1,10,24000,1,11
2022,202201,513819,2022000192321,11606.4,2022005138191,350018,1,1,11606.4,0,0,2,46,3,8,826,1,100,6,64,1,10,34000,1,11
2022,202201,513980,2022000201474,31434.0,2022005139801,300018,1,1,31272.8,0,0,2,64,1,8,826,1,100,2,26,1,10,45000,1,11
2022,202201,514625,2022000233476,3062.8,2022005146251,350018,1,1,3062.8,0,0,1,34,1,1,100,0,0,6,63,1,10,44000,2,20
2022,202201,514625,2022000233476,3062.8,2022005146251,350018,1,2,1289.6,0,0,2,29,1,8,812,0,0,8,81,1,10,61000,1,11
2022,202201,514786,2022000240581,9994.4,2022005147861,340018,1,2,7415.2,0,0,1,31,1,4,400,0,0,11,116,1,10,126000,1,11
2022,202201,515108,2022000258384,9188.4,2022005151081,50218,1,1,9188.4,0,0,1,58,1,1,100,0,0,10,101,1,10,0,1,11
2022,202201,515108,2022000258384,9188.4,2022005151081,50218,1,2,8221.2,0,0,2,57,1,1,100,0,0,5,50,1,10,0,1,11
2022,202201,515269,2022000267907,38849.2,2022005152691,170018,1,1,38849.2,0,0,1,35,6,2,200,0,0,7,71,1,10,240,1,11
2022,202201,515592,2022000284973,10316.8,2022005155921,10418,1,1,10478.0,0,0,1,36,1,1,100,0,0,10,101,1,10,89000,1,11
2022,202201,515592,2022000284973,10316.8,2022005155921,10418,1,2,11445.2,0,0,2,40,1,1,100,0,0,10,101,1,10,86000,1,11
2022,202201,515753,2022000292358,12896.0,2022005157531,50218,1,1,12896.0,2,0,2,33,1,1,100,0,0,10,101,1,10,110000,1,11
2022,202201,515753,2022000292358,12896.0,2022005157531,50218,1,2,14508.0,2,0,1,38,1,1,100,0,0,10,101,1,10,75000,1,11
2022,202201,515914,2022000300798,4030.0,2022005159141,110018,1,1,3868.8,0,0,2,22,6,1,100,0,0,6,63,1,10,30000,1,11
2022,202201,516075,2022000309150,20956.0,2022005160751,10318,1,1,20956.0,2,1,2,39,4,8,826,1,100,10,101,1,10,90000,1,11
2022,202201,516559,2022000333033,13540.8,2022005165591,330018,1,1,13540.8,4,0,2,38,3,1,100,0,0,6,65,1,12,4000,1,11
2022,202201,516559,2022000333033,13540.8,2022005165591,330018,1,2,10961.6,0,0,2,18,6,1,100,0,0,6,63,1,12,6000,1,11
2022,202201,516720,2022000341477,9027.2,2022005167201,80018,1,2,9510.8,0,0,1,60,1,1,100,0,0,6,63,1,10,39900,1,11
2022,202201,517043,2022000357995,12896.0,2022005170431,40218,1,3,12251.2,0,0,1,26,6,4,400,0,0,10,101,1,10,10000,1,11
2022,202201,517204,2022000366429,24824.8,2022005172041,100118,1,1,24824.8,1,0,1,62,4,1,100,0,0,10,101,1,10,75000,1,11
2022,202201,517526,2022000382709,26920.4,2022005175261,240518,1,1,26920.4,0,0,2,30,6,8,845,4,460,6,64,1,10,27000,1,11
2022,202201,517849,2022000397367,6286.8,2022005178491,270018,1,1,6448.0,0,0,1,62,1,1,100,0,0,8,81,1,10,52000,1,11
2022,202201,517849,2022000397367,6286.8,2022005178491,270018,1,2,7254.0,0,0,2,61,1,1,100,0,0,6,63,1,10,31000,1,11
2022,202201,518010,2022000405600,14669.2,2022005180101,270018,1,1,14508.0,0,0,1,59,4,1,100,0,0,6,63,1,10,75000,1,11
2022,202201,518171,2022000413751,4997.2,2022005181711,110018,1,1,4836.0,3,0,2,38,1,1,100,0,0,6,63,1,10,0,1,11
2022,202201,518171,2022000413751,4997.2,2022005181711,110018,1,2,7576.4,3,0,1,40,1,1,100,0,0,6,63,1,10,0,1,11
2022,202201,518655,2022000436547,24341.2,2022005186551,240418,1,2,21117.2,0,0,2,54,1,1,100,0,0,6,63,1,10,77000,1,11
2022,202201,518816,2022000445322,14830.4,2022005188161,230018,1,1,14669.2,1,0,1,47,1,1,100,0,0,11,114,1,10,130000,1,11
2022,202201,518816,2022000445322,14830.4,2022005188161,230018,1,2,17248.4,1,0,2,48,1,1,100,0,0,11,114,1,10,30000,1,11
2022,202201,518977,2022000452495,8382.4,2022005189771,190118,1,1,8382.4,2,1,1,38,1,8,826,1,100,10,101,1,10,120000,1,11
2022,202201,518977,2022000452495,8382.4,2022005189771,190118,1,2,11767.6,2,1,2,35,1,1,100,0,0,11,114,1,10,40000,1,11
2022,202201,519138,2022000460039,21439.6,2022005191381,10218,1,1,21439.6,2,1,1,32,1,1,100,0,0,8,81,1,10,48000,1,11
2022,202201,519138,2022000460039,21439.6,2022005191381,10218,1,2,19505.2,2,1,2,32,1,1,100,0,0,8,81,1,10,42000,1,11
2022,202201,519299,2022000468923,15475.2,2022005192991,140018,1,1,15314.0,2,1,1,39,1,1,100,0,0,11,114,1,10,220000,2,20
2022,202201,519299,2022000468923,15475.2,2022005192991,140018,1,2,14669.2,2,1,2,36,1,1,100,0,0,10,101,1,10,20000,2,20
2022,202201,519461,2022000476915,14830.4,2022005194611,190118,1,1,14830.4,2,0,1,51,4,1,100,0,0,10,101,1,10,94000,1,11
2022,202201,519461,2022000476915,14830.4,2022005194611,190118,1,2,30628.0,0,0,2,18,6,1,100,0,0,5,50,1,10,3600,1,11
2022,202201,519622,2022000485266,16764.8,2022005196221,100318,1,1,16603.6,0,0,2,52,1,1,100,0,0,11,114,1,10,120000,1,11
2022,202201,519622,2022000485266,16764.8,2022005196221,100318,1,2,19666.4,0,0,1,49,1,1,100,0,0,11,114,1,10,72000,1,11
2022,202201,519783,2022000494334,9994.4,2022005197831,70018,1,1,9994.4,0,0,1,55,4,1,100,0,0,7,71,1,10,50000,1,11
2022,202201,519944,2022000502654,11606.4,2022005199441,150018,1,1,11606.4,1,0,1,65,1,1,100,0,0,6,63,1,10,50000,1,11
2022,202201,519944,2022000502654,11606.4,2022005199441,150018,1,2,13863.2,1,0,2,59,1,1,100,0,0,6,64,1,10,40000,1,11
2022,202201,519944,2022000502654,11606.4,2022005199441,150018,1,3,7737.6,0,0,1,24,6,1,100,0,0,7,71,1,10,20400,1,11
2022,202201,520105,2022000510520,5158.4,2022005201051,150018,1,2,8866.0,0,0,2,30,1,8,826,4,450,7,71,1,10,4000,1,11
2022,202201,520267,2022000518413,85597.2,2022005202671,80018,1,1,85597.2,2,0,1,44,1,1,100,0,0,7,71,1,10,130000,2,20
2022,202201,520428,2022000526851,5319.6,2022005204281,150018,1,1,5319.6,0,0,2,50,6,1,100,0,0,6,65,1,10,38000,1,11
2022,202201,520589,2022000535243,24663.6,2022005205891,370018,1,1,24502.4,0,0,1,28,6,7,700,4,416,10,101,1,10,20000,1,11
2022,202201,520589,2022000535243,24663.6,2022005205891,370018,1,2,38204.4,0,0,2,25,6,1,100,0,0,10,101,1,10,30000,1,11
2022,202201,520750,2022000543429,29983.2,2022005207501,100318,1,2,34496.8,4,0,1,63,1,1,100,0,0,10,101,1,10,1800,1,11
2022,202201,520750,2022000543429,29983.2,2022005207501,100318,1,3,27565.2,0,0,2,21,6,1,100,0,0,10,101,1,10,25000,1,11
2022,202201,520750,2022000543429,29983.2,2022005207501,100318,1,4,26114.4,0,0,2,19,6,1,100,0,0,6,63,1,10,10000,1,11
2022,202201,521073,2022000559843,36914.8,2022005210731,10418,1,1,36914.8,3,0,2,41,4,1,100,0,0,10,101,1,10,150000,1,11
2022,202201,521073,2022000559843,36914.8,2022005210731,10418,1,2,33046.0,3,0,1,41,5,1,100,0,0,11,115,1,10,483000,1,11
2022,202201,521234,2022000568556,10800.4,2022005212341,100118,1,2,7898.8,2,0,1,44,1,1,100,0,0,8,81,1,10,91000,1,11
2022,202201,521717,2022000596664,13702.0,2022005217171,250018,1,1,13702.0,0,0,1,48,1,1,100,0,0,7,71,1,10,62000,2,20
2022,202201,521879,2022000605442,14669.2,2022005218791,310018,1,1,14669.2,0,0,1,31,6,1,100,0,0,11,116,1,10,54000,1,11
2022,202201,521879,2022000605442,14669.2,2022005218791,310018,1,2,6770.4,0,0,2,27,6,1,100,4,414,10,101,1,10,14000,1,11
2022,202201,522040,2022000612958,9188.4,2022005220401,260018,1,1,9188.4,1,0,2,53,1,1,100,0,0,8,81,1,10,0,1,11
2022,202201,522040,2022000612958,9188.4,2022005220401,260018,1,2,14024.4,1,0,1,55,1,1,100,0,0,11,114,1,10,483000,1,11
2022,202201,522201,2022000620784,15797.6,2022005222011,240518,1,1,15797.6,0,0,2,31,6,1,100,0,0,11,115,1,10,64000,1,11
2022,202201,522362,2022000627899,12412.4,2022005223621,330018,1,1,12412.4,3,0,1,39,1,1,100,0,0,11,116,1,10,120000,1,11
2022,202201,522362,2022000627899,12412.4,2022005223621,330018,1,2,8382.4,3,0,2,37,1,1,100,0,0,8,81,1,10,40000,1,11
2022,202201,522685,2022000643591,20472.4,2022005226851,320018,1,1,20472.4,2,1,1,34,1,1,100,0,0,8,81,1,10,80000,1,11
2022,202201,522685,2022000643591,20472.4,2022005226851,320018,1,2,10961.6,2,1,2,35,1,1,100,4,498,10,101,1,10,45000,1,11
2022,202201,522846,2022000652488,11445.2,2022005228461,100118,1,1,11445.2,3,1,1,35,6,1,100,0,0,6,65,1,10,35000,1,11
2022,202201,522846,2022000652488,11445.2,2022005228461,100118,1,2,13863.2,3,1,2,29,6,1,100,0,0,6,65,1,10,20700,1,11
2022,202201,523168,2022000669010,34658.0,2022005231681,30018,1,1,34658.0,0,0,1,62,1,1,100,0,0,6,63,1,10,200000,1,11
2022,202201,523168,2022000669010,34658.0,2022005231681,30018,1,2,25792.0,0,0,2,53,1,1,100,0,0,10,101,1,10,85000,1,11
2022,202201,523491,2022000686077,3385.2,2022005234911,160018,1,1,3224.0,2,0,2,30,6,1,100,0,0,6,65,1,10,30000,1,11
2022,202201,523652,2022000693691,1612.0,2022005236521,160018,1,1,1773.2,0,0,2,59,1,1,100,0,0,3,30,1,10,42100,1,11
2022,202201,523652,2022000693691,1612.0,2022005236521,160018,1,2,1612.0,0,0,1,63,1,1,100,0,0,6,63,1,10,40000,1,11
2022,202201,524297,2022000726546,15636.4,2022005242971,100318,1,1,15797.6,1,0,1,53,1,1,100,0,0,11,114,1,10,228000,1,11
2022,202201,524297,2022000726546,15636.4,2022005242971,100318,1,3,15797.6,0,0,2,24,6,1,100,0,0,10,101,1,10,11600,1,11
2022,202201,524458,2022000734652,19021.6,2022005244581,150018,1,1,19021.6,0,0,1,49,4,1,100,0,0,10,101,1,10,80000,1,11
2022,202201,524780,2022000750414,5480.8,2022005247801,40118,1,1,5642.0,0,0,1,65,1,1,100,0,0,10,101,1,10,160000,1,11
2022,202201,525103,2022000767112,26275.6,2022005251031,20018,1,1,26275.6,0,0,2,53,6,1,100,2,200,6,63,1,10,30000,1,11
2022,202201,525586,2022000791755,4513.6,2022005255861,360018,1,1,4513.6,0,0,2,65,5,1,100,0,0,7,71,1,10,51000,1,11
2022,202201,525747,2022000800653,11928.8,2022005257471,340018,1,1,11928.8,0,0,1,30,1,1,100,0,0,10,101,1,10,48000,1,11
2022,202201,525747,2022000800653,11928.8,2022005257471,340018,1,2,15314.0,0,0,2,30,1,1,100,0,0,10,101,1,10,43600,1,11
2022,202201,525909,2022000808260,7092.8,2022005259091,40218,1,2,6931.6,0,0,1,63,1,1,100,0,0,6,63,1,12,0,1,11
2022,202201,526231,2022000827525,19182.8,2022005262311,60018,1,1,19021.6,3,0,2,43,1,1,100,0,0,6,63,1,10,28000,1,11
2022,202201,526231,2022000827525,19182.8,2022005262311,60018,1,2,13540.8,3,0,1,47,1,1,100,0,0,6,63,1,10,87000,1,11
2022,202201,526231,2022000827525,19182.8,2022005262311,60018,1,3,23535.2,0,0,1,22,6,1,100,0,0,6,63,1,10,12200,1,11
2022,202201,526392,2022000836258,20956.0,2022005263921,240618,1,1,20794.8,0,0,1,58,1,8,826,0,0,6,63,1,10,100000,1,11
2022,202201,526553,2022000844788,17248.4,2022005265531,240118,1,1,17248.4,0,0,1,55,1,1,100,0,0,8,81,1,10,60000,1,11
2022,202201,526553,2022000844788,17248.4,2022005265531,240118,1,2,13863.2,0,0,2,56,1,1,100,0,0,8,81,1,10,60000,1,11
